Potential energy (Ha)  Kinetic Energy (Ha)	Pressure (GPa)
-666.2868324095        6.4630102594		10791.6163770771
-666.3471393625        6.4630102594		10803.9544041775
-666.0758729679        6.4630102594		10865.4681287063
-665.9547238634        6.4630102594		10896.4957910812
-666.0770137012        6.4630102594		10875.8214330106
-666.1198561338        6.4630102594		10856.5079995559
-666.0659796193        6.4630102594		10852.5036526933
-666.0564478179        6.4630102594		10842.1022223214
-666.2995050996        6.4630102594		10804.9443885855
-666.4034500475        6.4630102594		10788.9512702503
-666.5045790699        6.4630102594		10772.0867927301
-666.5791186410        6.4630102594		10753.6495829068
-666.5016449147        6.4630102594		10759.9080958813
-666.3311400809        6.4630102594		10783.9179425578
-666.1866891832        6.4630102594		10803.9850744168
-666.1215322079        6.4630102594		10809.8066639431
-666.1577419854        6.4630102594		10799.6839156046
-666.1778181399        6.4630102594		10791.7857963644
-666.2362902167        6.4630102594		10779.2965665905
-666.2729154684        6.4630102594		10761.9776416968
-666.4838114082        6.4630102594		10719.4846796259
-666.4939589105        6.4630102594		10705.5678003164
-666.7145318610        6.4630102594		10677.7282449407
-666.6707190365        6.4630102594		10678.0106984364
-666.4425746334        6.4630102594		10708.5337682886
-666.4995667171        6.4630102594		10714.1301212069
-666.5675378856        6.4630102594		10712.5825716530
-666.6644837517        6.4630102594		10692.5262288369
-666.6979545972        6.4630102594		10687.2356675332
-666.5243571258        6.4630102594		10724.1010709289
-666.3730986681        6.4630102594		10763.8685483050
-666.2849064770        6.4630102594		10783.2720094182
-666.3253553142        6.4630102594		10765.9255307093
-666.4167305241        6.4630102594		10740.4947134388
-666.3704237009        6.4630102594		10752.3784573437
-666.3079317332        6.4630102594		10779.1203314056
-666.2696748105        6.4630102594		10798.4058745123
-666.1884955126        6.4630102594		10818.5625233577
-666.1093232758        6.4630102594		10835.8580946406
-666.0482199859        6.4630102594		10842.6467079724
-666.0895968191        6.4630102594		10826.0032182594
-666.2280247764        6.4630102594		10793.3999537509
-666.3683181956        6.4630102594		10768.2918108481
-666.4669015885        6.4630102594		10755.4347522240
-666.5576590943        6.4630102594		10735.8393776026
-666.7014162105        6.4630102594		10698.9018792569
-666.9014779380        6.4630102594		10651.7026335155
-667.0104637306        6.4630102594		10627.5089649268
-666.9616416916        6.4630102594		10637.7597640409
-666.8591617255        6.4630102594		10662.8987158439
-666.8045944641        6.4630102594		10685.5567410509
-666.6480579619        6.4630102594		10722.6389010561
-666.5648741715        6.4630102594		10745.8952511414
-666.6400963027        6.4630102594		10739.6630200748
-666.8005597077        6.4630102594		10712.2604106548
-666.9194450597        6.4630102594		10685.7650587589
-666.9158900088        6.4630102594		10676.8468565502
-666.8742439031        6.4630102594		10672.1564898871
-666.8717103797        6.4630102594		10664.6780885043
-666.8850848188        6.4630102594		10658.2453254952
-666.8099321082        6.4630102594		10675.7220623188
-666.5472767846        6.4630102594		10730.8831158392
-666.4704201136        6.4630102594		10759.1499889859
-666.7527825583        6.4630102594		10714.0481000770
-666.9939996847        6.4630102594		10659.7831399912
-667.0469578628        6.4630102594		10636.5945142018
-667.0059185194        6.4630102594		10635.9965496343
-666.8746854728        6.4630102594		10650.9665178234
-666.7487288356        6.4630102594		10668.3590315674
-666.7504743640        6.4630102594		10678.4252488631
-666.6145626123        6.4630102594		10711.0122573600
-666.3440936388        6.4630102594		10758.6802437797
-666.2055161156        6.4630102594		10779.2315816390
-666.3215346118        6.4630102594		10753.2490521043
-666.4759089908        6.4630102594		10723.4658264588
-666.4582479382        6.4630102594		10731.2710712919
-666.3265687474        6.4630102594		10765.6103545303
-666.1836590447        6.4630102594		10801.7079511532
-666.1247304858        6.4630102594		10816.1520805139
-666.2381557567        6.4630102594		10798.4864495635
-666.2817128231        6.4630102594		10791.8918415487
-666.2838235762        6.4630102594		10786.1855107919
-666.5182461379        6.4630102594		10756.0652767600
-666.4621143900        6.4630102594		10766.6353410156
-666.3161959546        6.4630102594		10788.9048275627
-666.2786793317        6.4630102594		10797.1513173882
-666.2749565673        6.4630102594		10802.8559016968
-666.2720388166        6.4630102594		10811.6863127453
-666.1701858173        6.4630102594		10834.2045018517
-666.0154802626        6.4630102594		10861.4520608287
-665.9844884763        6.4630102594		10867.9661701911
-666.0758479294        6.4630102594		10849.2866031061
-666.2113783076        6.4630102594		10814.3561674915
-666.2696435166        6.4630102594		10794.3790799252
-666.3207067767        6.4630102594		10788.0718614732
-666.3557001270        6.4630102594		10786.7549131866
-666.5053654601        6.4630102594		10758.7684472718
-666.6194962712        6.4630102594		10727.9889763236
-666.7424581022        6.4630102594		10703.1544792558
-666.8122928481        6.4630102594		10690.5689215494
-666.7635486609        6.4630102594		10696.6176432960
-666.6187342267        6.4630102594		10713.5140131050
-666.6952395913        6.4630102594		10695.2088510018
-666.7640506893        6.4630102594		10667.1168612466
-666.8807405380        6.4630102594		10631.2779788717
-667.1531270605        6.4630102594		10582.6350779065
-667.2508703268        6.4630102594		10569.0232330024
-667.1764485178        6.4630102594		10588.4680489337
-667.1025246987        6.4630102594		10613.6984367340
-666.9497745798        6.4630102594		10652.5958450381
-666.8595315168        6.4630102594		10683.6400583500
-666.9157558661        6.4630102594		10687.8983640453
-666.9031015657        6.4630102594		10695.9636487560
-666.8601251886        6.4630102594		10704.2187075407
-666.8941546820        6.4630102594		10697.2797380466
-666.9361015259        6.4630102594		10689.8241617611
-666.8717451901        6.4630102594		10696.5548022487
-666.7892583172        6.4630102594		10703.9309067867
-666.6992247964        6.4630102594		10715.3921206153
-666.6098772949        6.4630102594		10729.2204481425
-666.6939597044        6.4630102594		10710.7507738574
-666.8869751972        6.4630102594		10671.9223261197
-666.9703322431        6.4630102594		10654.9624736722
-666.8905886727        6.4630102594		10666.9531637677
-666.7606481802        6.4630102594		10684.4511073754
-666.7559312949        6.4630102594		10680.6608086073
-666.8116670264        6.4630102594		10665.8867824144
-666.8392769644        6.4630102594		10659.2899874628
-666.8449136568        6.4630102594		10663.5655620897
-666.8080340622        6.4630102594		10676.1234644552
-666.8030371413        6.4630102594		10681.3330534957
-666.9169211578        6.4630102594		10661.2408449427
-667.0080657586        6.4630102594		10642.3837901535
-666.9909243203        6.4630102594		10641.4039559904
-666.9332582965        6.4630102594		10649.1456913902
-666.9465388164        6.4630102594		10650.4335862710
-666.9630441998        6.4630102594		10654.6087211840
-666.9190359419        6.4630102594		10670.5778129030
-666.8609289844        6.4630102594		10686.7272567710
-666.7890860603        6.4630102594		10700.5628552306
-666.7294409306        6.4630102594		10714.4519134865
-666.6323956008        6.4630102594		10734.0601432917
-666.5152637219        6.4630102594		10751.1172682023
-666.4114584800        6.4630102594		10753.6890317705
-666.6400633845        6.4630102594		10711.4560350886
-666.7935366408        6.4630102594		10676.3403068105
-666.8420108372        6.4630102594		10658.5334912800
-666.8185134751        6.4630102594		10661.5611149190
-666.7839270496        6.4630102594		10678.7237242256
-666.7006310222        6.4630102594		10698.9587294286
-666.7001326904        6.4630102594		10697.6040679863
-666.7668009624        6.4630102594		10683.6903932945
-666.7803372418        6.4630102594		10685.8813915306
-666.6830751018        6.4630102594		10712.6362257274
-666.5167534305        6.4630102594		10749.9872379079
-666.3463074312        6.4630102594		10779.5761145826
-666.4136424676        6.4630102594		10767.1983828665
-666.5739288110        6.4630102594		10728.1037411558
-666.7467528843        6.4630102594		10680.0053084497
-666.8563519044        6.4630102594		10642.6914773154
-666.9341301654        6.4630102594		10619.1270580959
-666.9177442312        6.4630102594		10623.1221959909
-666.7832592606        6.4630102594		10652.1268461370
-666.6447777209        6.4630102594		10678.5512057197
-666.6524267194        6.4630102594		10682.9065014036
-666.6487432198        6.4630102594		10691.0118885064
-666.4379808980        6.4630102594		10721.8555622124
-666.5512109403        6.4630102594		10714.7252891990
-666.5978567148        6.4630102594		10712.5579289309
-666.6195710135        6.4630102594		10714.4819439739
-666.6174883584        6.4630102594		10718.6633102796
-666.5972063455        6.4630102594		10721.2713083424
-666.6090311594        6.4630102594		10712.4688355029
-666.7283368472        6.4630102594		10682.8096265672
-666.9443064177        6.4630102594		10644.1836649261
-667.0567057012        6.4630102594		10619.8183809947
-667.0770194147        6.4630102594		10607.8550690629
-667.1543597332        6.4630102594		10593.5600469660
-667.2009360277        6.4630102594		10586.8174986686
-667.1249373371        6.4630102594		10597.8827050453
-667.0264280145        6.4630102594		10618.9501114925
-666.9995988485        6.4630102594		10634.9965448697
-666.9318683017        6.4630102594		10655.3188152901
-666.8321711106        6.4630102594		10675.4550162544
-666.8817641394        6.4630102594		10666.1293669149
-667.0424749573        6.4630102594		10632.0067148841
-667.0766129795        6.4630102594		10614.6778925370
-667.1010502930        6.4630102594		10609.1472709704
-666.9138188865        6.4630102594		10632.7819231301
-666.8527320290        6.4630102594		10645.7450434382
-666.6855504042        6.4630102594		10664.8600482108
-666.8586341117        6.4630102594		10643.8679545823
-667.0324628500        6.4630102594		10630.0975788786
-666.9757032275        6.4630102594		10650.4905901591
-666.8056708819        6.4630102594		10689.5572706591
-666.6147337733        6.4630102594		10734.7882694767
-666.4352285143        6.4630102594		10776.3646911590
-666.2740547874        6.4630102594		10804.9295972667
-666.4053033604        6.4630102594		10769.6047889540
-666.7563523945        6.4630102594		10690.8860314505
-666.8983402793        6.4630102594		10651.0062632640
-666.8988755081        6.4630102594		10642.8058851863
-667.0279078285        6.4630102594		10621.6015614895
-667.1128137237        6.4630102594		10604.8027774649
-667.0669346435        6.4630102594		10609.0786705229
-667.0083673870        6.4630102594		10618.9766096742
-667.0404732159        6.4630102594		10616.8294216267
-667.1064396278        6.4630102594		10609.0439561924
-667.0771404831        6.4630102594		10613.0703598187
-666.9120701273        6.4630102594		10639.6255618215
-666.7663088211        6.4630102594		10678.2021368656
-666.7247213951        6.4630102594		10705.3409575662
-666.7621059442        6.4630102594		10707.2616319260
-666.7372392110        6.4630102594		10710.5545185671
-666.6660735987        6.4630102594		10719.8650645722
-666.5682268186        6.4630102594		10733.8002083483
-666.5021341782        6.4630102594		10748.0054790190
-666.4266850997        6.4630102594		10768.9037561261
-666.3016589385        6.4630102594		10800.4172806875
-666.1907387974        6.4630102594		10831.9149694157
-666.0245289047        6.4630102594		10870.8988834443
-665.9001711182        6.4630102594		10893.8363651611
-666.0266397281        6.4630102594		10866.5515888633
-666.2474694432        6.4630102594		10813.5728342410
-666.3200398625        6.4630102594		10778.7720753348
-666.2830821305        6.4630102594		10768.9681744270
-666.5375027174        6.4630102594		10743.8288332837
-666.5158357440        6.4630102594		10757.0568875478
-666.3412664655        6.4630102594		10792.7397008623
-666.0992220976        6.4630102594		10837.4869087761
-665.9821233705        6.4630102594		10867.7894283950
-665.8194423896        6.4630102594		10900.9572816978
-665.7865946507        6.4630102594		10897.5562075412
-666.1612466295        6.4630102594		10811.9468641443
-666.5616603687        6.4630102594		10717.1610872982
-666.8057352580        6.4630102594		10659.1235270347
-666.8080050010        6.4630102594		10656.5461347838
-666.5791546896        6.4630102594		10698.8203485047
-666.3889938736        6.4630102594		10739.5943059549
-666.5051023539        6.4630102594		10740.1193825469
-666.5191221519        6.4630102594		10750.6549044208
-666.4291444293        6.4630102594		10777.2392637524
-666.3268139749        6.4630102594		10801.5761180292
-666.2761976654        6.4630102594		10810.0716089380
-666.3018199684        6.4630102594		10801.9823616717
-666.2617584209        6.4630102594		10800.1082411353
-666.3165726921        6.4630102594		10787.8464505666
-666.3959772999        6.4630102594		10774.0092896038
-666.4792519728        6.4630102594		10752.0270826567
-666.6817921365        6.4630102594		10717.5831332762
-666.7236330458        6.4630102594		10707.4428303790
-666.6235143805        6.4630102594		10707.4511845329
-666.7276054496        6.4630102594		10678.3035676022
-666.7650273079        6.4630102594		10667.0377072147
-666.6561532328        6.4630102594		10693.3172207375
-666.4263612844        6.4630102594		10737.6583257713
-666.4535814288        6.4630102594		10734.6085938066
-666.7872216286        6.4630102594		10684.0238141055
-666.9494067105        6.4630102594		10652.7770962893
-667.0190337151        6.4630102594		10640.7717112761
-667.0695673900        6.4630102594		10637.3310541254
-667.0854181879        6.4630102594		10635.9302863342
-666.9907651392        6.4630102594		10647.0443689133
-666.7986602044        6.4630102594		10677.1798920760
-666.5719028240        6.4630102594		10719.2229574217
-666.4153825567        6.4630102594		10759.1245533498
-666.3536875846        6.4630102594		10782.1152513368
-666.4548086144        6.4630102594		10764.5843947562
-666.5609512580        6.4630102594		10733.9685856654
-666.7215453595        6.4630102594		10700.0744266147
-666.8012898792        6.4630102594		10692.4400162670
-666.6907254724        6.4630102594		10716.8872519917
-666.5912287513        6.4630102594		10733.9764889922
-666.5634571764        6.4630102594		10733.9884684908
-666.5279299088        6.4630102594		10725.6674309576
-666.6270220781        6.4630102594		10698.4329661283
-666.6662363092        6.4630102594		10693.8642933553
-666.5365224417        6.4630102594		10728.7673274783
-666.4752275622        6.4630102594		10752.7248601873
-666.5047334519        6.4630102594		10748.2699696370
-666.5544494542        6.4630102594		10731.0507155006
-666.6874628134        6.4630102594		10705.7973984771
-666.6671758091        6.4630102594		10708.8693704808
-666.5694206658        6.4630102594		10730.9201880361
-666.4972233614        6.4630102594		10743.9027937217
-666.6732452977        6.4630102594		10712.1613195527
-666.7732736492        6.4630102594		10692.2970325502
-666.6916314099        6.4630102594		10699.2171755904
-666.6665945809        6.4630102594		10698.5159031011
-666.7400453003        6.4630102594		10690.3292077878
-666.6782448206        6.4630102594		10706.7086642671
-666.5551181651        6.4630102594		10733.0991960124
-666.4490559403        6.4630102594		10752.9048361890
-666.4505674151        6.4630102594		10752.8758964801
-666.4181290271        6.4630102594		10762.3957002784
-666.2187916537        6.4630102594		10807.1632401722
-666.1528340015        6.4630102594		10832.2568764982
-666.2530581155        6.4630102594		10824.5955687671
-666.2439925514        6.4630102594		10823.4514725562
-666.3294910850        6.4630102594		10801.8187884304
-666.5018957711        6.4630102594		10766.1623000995
-666.4582195014        6.4630102594		10769.5591885228
-666.3209423240        6.4630102594		10784.5473598343
-666.5288580651        6.4630102594		10733.8100289202
-666.7287262367        6.4630102594		10676.6257362702
-666.9096600704        6.4630102594		10638.9500251152
-666.9254689841        6.4630102594		10647.6323021728
-666.8197651987        6.4630102594		10680.0827105350
-666.8150090656        6.4630102594		10693.3636934976
-666.8038955655        6.4630102594		10703.9468016366
-666.8200513478        6.4630102594		10710.8121318107
-666.7005964436        6.4630102594		10733.7864303329
-666.4627094267        6.4630102594		10768.8574727427
-666.4173851783        6.4630102594		10769.3029729972
-666.5746545497        6.4630102594		10739.4763081488
-666.6142787339        6.4630102594		10729.8426168053
-666.5448916426        6.4630102594		10745.0355270055
-666.5109428034        6.4630102594		10756.6071406132
-666.5805113938        6.4630102594		10749.0089617253
-666.6193046058        6.4630102594		10741.5259763367
-666.6441994799        6.4630102594		10734.2611024505
-666.7333828590        6.4630102594		10714.6243210938
-666.7724216798        6.4630102594		10699.8969347833
-666.7990226285        6.4630102594		10683.9197760158
-666.8499909214        6.4630102594		10663.0824411871
-666.9548469869        6.4630102594		10641.8854466186
-667.0053940176        6.4630102594		10634.2163922657
-666.9758875860        6.4630102594		10643.6361072024
-666.7965554896        6.4630102594		10678.4677040461
-666.5827073725        6.4630102594		10722.3365217955
-666.4247327521        6.4630102594		10758.8530910429
-666.2791620828        6.4630102594		10783.8463410351
-666.2618846710        6.4630102594		10776.5259511368
-666.4538853133        6.4630102594		10733.2988227530
-666.6440582873        6.4630102594		10698.2292934575
-666.6931437666        6.4630102594		10696.7792378853
-666.5798426060        6.4630102594		10723.4858720228
-666.4917946455        6.4630102594		10740.9470799721
-666.4785526067        6.4630102594		10743.8270947107
-666.2630688458        6.4630102594		10772.9850452508
-666.2509527544        6.4630102594		10789.6943350705
-666.1400141419        6.4630102594		10816.8682879008
-666.0452903682        6.4630102594		10833.2931435805
-666.0437701262        6.4630102594		10832.4739850377
-666.1938146509        6.4630102594		10811.6015773094
-666.2989452866        6.4630102594		10794.2789960664
-666.4141799652        6.4630102594		10781.6377862714
-666.5093218985        6.4630102594		10770.0867913984
-666.6562225485        6.4630102594		10739.4956171112
-666.8556599586        6.4630102594		10690.2954387507
-666.9611410660        6.4630102594		10656.2275944042
-666.8929215601        6.4630102594		10653.9997295297
-666.6703595147        6.4630102594		10676.5050401243
-666.7108173137        6.4630102594		10671.5577056107
-666.8015889230        6.4630102594		10666.0393208351
-666.7943565734        6.4630102594		10673.7682906600
-666.8787644171        6.4630102594		10657.6586351998
-667.0564085573        6.4630102594		10625.8491441650
-667.0167252622        6.4630102594		10628.7921959547
-666.9798871363        6.4630102594		10629.3468564819
-666.9898756611        6.4630102594		10616.0724150579
-666.9670221970        6.4630102594		10612.5819130718
-667.0071602189        6.4630102594		10614.9922642892
-667.0022641550        6.4630102594		10627.5949334922
-666.9044862965        6.4630102594		10648.9772484602
-666.8253122891        6.4630102594		10666.3839441228
-666.8001321502        6.4630102594		10677.7046303731
-666.7846098392        6.4630102594		10681.5119973001
-666.7954424699        6.4630102594		10673.8240747813
-666.7373235305        6.4630102594		10679.9874286310
-666.4911116050        6.4630102594		10720.7938676259
-666.3751048700        6.4630102594		10749.2621685297
-666.3508913665        6.4630102594		10756.7972519340
-666.3051474660        6.4630102594		10772.3331396703
-666.2326601105        6.4630102594		10806.9721309899
-666.0832625780        6.4630102594		10858.7419314056
-665.9160098803        6.4630102594		10902.3607483595
-665.9058482131        6.4630102594		10901.6495691890
-666.0795831876        6.4630102594		10865.3112162128
-666.1799075578        6.4630102594		10837.8009767474
-666.2092427010        6.4630102594		10820.2607812715
-666.2986268861        6.4630102594		10798.0990424421
-666.2874824411        6.4630102594		10789.4370094269
-666.3613596115        6.4630102594		10770.1853675258
-666.4132005101        6.4630102594		10752.9910775047
-666.4546547175        6.4630102594		10738.2117065360
-666.3970143881        6.4630102594		10740.5331963883
-666.3923102068        6.4630102594		10746.8661996278
-666.3819402675        6.4630102594		10756.9471618280
-666.3870792750        6.4630102594		10763.4143611213
-666.3729498702        6.4630102594		10767.3420985443
-666.3726866121        6.4630102594		10769.1892630163
-666.2861093361        6.4630102594		10785.3017561148
-666.2242705458        6.4630102594		10798.0781258510
-666.2652630593        6.4630102594		10797.5582029168
-666.2654913959        6.4630102594		10797.6077215314
-666.3558685888        6.4630102594		10777.2690591987
-666.4486673306        6.4630102594		10755.7032043502
-666.4881815276        6.4630102594		10748.5808736491
-666.5874789112        6.4630102594		10732.2664640854
-666.7450614309        6.4630102594		10703.1465017050
-666.8790462297        6.4630102594		10679.7867851511
-666.8927385780        6.4630102594		10680.3374961821
-666.8019690049        6.4630102594		10701.3979147213
-666.7443876340        6.4630102594		10712.5958874763
-666.7885563614        6.4630102594		10697.5258251863
-666.8812540616        6.4630102594		10670.2092350777
-666.9106176563        6.4630102594		10656.9687825182
-666.8551057438        6.4630102594		10668.7958198537
-666.7517057695        6.4630102594		10697.1612385192
-666.6906798116        6.4630102594		10718.2921779451
-666.7204107046        6.4630102594		10718.6289826984
-666.7700291432        6.4630102594		10711.5160448179
-666.8435740296        6.4630102594		10706.5457338666
-666.8334871943        6.4630102594		10720.2123808875
-666.7119833086        6.4630102594		10749.1740172353
-666.6095831853        6.4630102594		10766.4242289902
-666.4915879900        6.4630102594		10775.3400122316
-666.5402163645        6.4630102594		10760.7766166383
-666.5730354388        6.4630102594		10746.0566654109
-666.6133044007        6.4630102594		10727.9432295478
-666.7359508909        6.4630102594		10697.2220850984
-666.8159204083        6.4630102594		10679.4894781143
-666.8419084818        6.4630102594		10677.0501352591
-666.8026300917        6.4630102594		10686.0662193147
-666.7046250912        6.4630102594		10702.7943745826
-666.6175784020        6.4630102594		10713.8572239720
-666.5407276891        6.4630102594		10722.7444743538
-666.6548104219        6.4630102594		10702.0014052994
-666.8192521818        6.4630102594		10661.3803849764
-667.0134335168        6.4630102594		10618.4407285649
-667.0796061558        6.4630102594		10603.2783766078
-666.9156326356        6.4630102594		10636.8541154182
-666.6423646908        6.4630102594		10695.7578359062
-666.5823219664        6.4630102594		10715.1004945894
-666.4409180740        6.4630102594		10739.8350526026
-666.3620254327        6.4630102594		10754.3537551767
-666.3918502800        6.4630102594		10752.2467573463
-666.4588632828        6.4630102594		10741.5864040617
-666.5803024080        6.4630102594		10721.4096640588
-666.6347220795        6.4630102594		10710.0101385576
-666.6836459459        6.4630102594		10693.6682360338
